,artist,song_id,title,url,lyrics
10,Benson Boone,9782708,Beautiful Things,https://genius.com/Benson-boone-beautiful-things-lyrics,"55 ContributorsTranslationsDeutschPortuguêsEspañolУкраїнськаNorsk (bokmål / riksmål)FrançaisBeautiful Things Lyrics
For a while there, it was rough
But lately, I've been doin' better
Than the last four cold Decembers I recall
And I see my family every month
I found a girl my parents love
She'll come and stay the night, and I think I might have it all
And I thank God every day
For the girl He sent my way
But I know the things He gives me, He can take away
And I hold you every night
And that's a feeling I wanna get used to
But there's no man as terrified as the man who stands to lose you

Oh, I hope I don't losе you
Mm, please stay
I want you, I need you, oh God
Don't take
Thеse beautiful things that I've got

Please stay
I want you, I need you, oh, God
Don't take
These beautiful things that I've got
See Benson Boone LiveGet tickets as low as $71You might also like
Oh, ooh
Please don't take

I found my mind, I'm feelin' sane
It's been a while, but I'm finding my faith
If everything's good and it's great, why do I sit and wait 'til it's gone?
Oh, I'll tell ya, I know I've got enough
I've got peace and I've got love
But I'm up at night thinkin' I just might lose it all

Please stay
I want you, I need you, oh God
Don't take
These beautiful things that I've got

Oh, ooh

Please stay
I want you, I need you, oh God
I need
These beautiful things that I've got9Embed"
11,Kendrick Lamar,10359264,Not Like Us,https://genius.com/Kendrick-lamar-not-like-us-lyrics,"1486 ContributorsTranslationsTürkçePortuguêsРусскийEspañolDeutschPolskiRomânăFrançaisالعربيةहिन्दीNot Like Us Lyrics
Psst, I see dead people
(Mustard on the beat, ho)

Ayy, Mustard on the beat, ho
Deebo any rap nigga, he a free throw
Man down, call an amberlamps, tell him, ""Breathe, bro""
Nail a nigga to the cross, he walk around like Teezo
What's up with these jabroni-ass niggas tryna see Compton?
The industry can hate me, fuck 'em all and they mama
How many opps you really got? I mean, it's too many options
I'm finna pass on this body, I'm John Stockton
Beat your ass and hide the Bible if God watchin'
Sometimes you gotta pop out and show niggas
Certified boogeyman, I'm the one that up the score with 'em
Walk him down, whole time, I know he got some ho in him
Pole on him, extort shit, bully Death Row on him
Say, Drake, I hear you like 'em young
You better not ever go to cell block one
To any bitch that talk to him and they in love
Just make sure you hide your lil' sister from him
They tell me Chubbs the only one that get your hand-me-downs
And Party at the party playin' with his nose now
And Baka got a weird case, why is he around?
Certified Lover Boy? Certified pedophiles
Wop, wop, wop, wop, wop, Dot, fuck 'em up
Wop, wop, wop, wop, wop, I'ma do my stuff
Why you trollin' like a bitch? Ain't you tired?
Tryna strike a chord and it's probably A minor
You might also like
They not like us, they not like us, they not like us
They not like us, they not like us, they not like us

You think the Bay gon' let you disrespect Pac, nigga?
I think that Oakland show gon' be your last stop, nigga
Did Cole foul, I don't know why you still pretendin'
What is the owl? Bird niggas and burnt bitches, go
The audience not dumb
Shape the stories how you want, hey, Drake, they're not slow
Rabbit hole is still deep, I can go further, I promise
Ain't that somethin'? B-Rad stands for bitch and you Malibu most wanted
Ain't no law, boy, you ball boy, fetch Gatorade or somethin'
Since 2009, I had this bitch jumpin'
You niggas'll get a wedgie, be flipped over your boxers
What OVO for? The ""Other Vaginal Option""? Pussy
Nigga better straighten they posture, got famous all up in Compton
Might write this for the doctorate, tell the pop star quit hidin'
Fuck a caption, want action, no accident
And I'm hands-on, he fuck around, get polished
Fucked on Wayne girl while he was in jail, that's connivin'
Then get his face tatted like a bitch apologizin'
I'm glad DeRoz' came home, y'all didn't deserve him neither
From Alondra down to Central, nigga better not speak on Serena
And your homeboy need subpoena, that predator move in flocks
That name gotta be registered and placed on neighborhood watch
I lean on you niggas like another line of Wock'
Yeah, it's all eyes on me, and I'ma send it up to Pac, ayy
Put the wrong label on me, I'ma get 'em dropped, ayy
Sweet Chin Music and I won't pass the aux, ayy
How many stocks do I really have in stock? Ayy
One, two, three, four, five, plus five, ayy
Devil is a lie, he a 69 God, ayy
Freaky-ass niggas need to stay they ass inside, ayy
Roll they ass up like a fresh pack of 'za, ayy
City is back up, it's a must, we outside, ayy
They not like us, they not like us, they not like us
They not like us, they not like us, they not like us

Once upon a time, all of us was in chains
Homie still doubled down callin' us some slaves
Atlanta was the Mecca, buildin' railroads and trains
Bear with me for a second, let me put y'all on game
The settlers was usin' townfolk to make 'em richer
Fast-forward, 2024, you got the same agenda
You run to Atlanta when you need a check balance
Let me break it down for you, this the real nigga challenge
You called Future when you didn't see the club (Ayy, what?)
Lil Baby helped you get your lingo up (What?)
21 gave you false street cred
Thug made you feel like you a slime in your head (Ayy, what?)
Quavo said you can be from Northside (What?)
2 Chainz say you good, but he lied
You run to Atlanta when you need a few dollars
No, you not a colleague, you a fuckin' colonizer
The family matter and the truth of the matter
It was God's plan to show y'all the liar

Mm
Mm-mm
He a fan, he a fan, he a fan (Mm)
He a fan, he a fan, he a
Freaky-ass nigga, he a 69 God
Freaky-ass nigga, he a 69 God
Hey, hey, hey, hey, run for your life
Hey, hey, hey, hey, run for your life
Freaky-ass nigga, he a 69 God
Freaky-ass nigga, he a 69 God
Hey, hey, hey, hey, run for your life
Hey, hey, hey, hey, run for your life
Let me hear you say, ""OV-ho"" (OV-ho)
Say, ""OV-ho"" (OV-ho)
Then step this way, step that way
Then step this way, step that way
Are you my friend?
Are we locked in?
Then step this way, step that way
Then step this way, step that way150Embed"
12,The Weeknd & Playboi Carti,10857594,Timeless,https://genius.com/The-weeknd-and-playboi-carti-timeless-lyrics,"369 ContributorsTranslationsPortuguêsEspañolРусскийFrançaisTürkçeDeutsch中文Timeless Lyrics
XO
Ooh, yeah, ooh, yeah, no

Ever since I was a jit, knew I was the shit (Ooh, yeah)
Shorty keep wanna come 'round, she wanna get hit (Wanna get hit so hard)
She think she the main because I keep her by my side
Double-O, bust down the watch, she know that I'm timeless (Timeless)
I put my son in some Rick
I pull that gun off the hip
Pockets hold twenty-two clips (Ah)
I break her heart, Comme Garçon
Put on a shirt, get put on a blimp
Bitch like a stain, get ready to lick
I had to tell her that ever since I was a jit, knеw I was the shit (Oh)
She singin' my songs, she wanna diе lit, tryna get hit
House like a bank, deposit this bitch, 'posit that check
Smile on my face, ain't playing shit, come and get checked (Uh)
Ice on my neck, double-O wrist
She in the Scat, hell of a 'Cat
Fresh out the trench, four hundred packs
Uh, yeah, I'm spinnin' in Paris (Uh)
Dress for these hoes, they finna flock
Just poured a four in a soda, it pop
Them drugs finna hit, I'm feelin' ill
I'm wrestlin' all of my demons, I feel like The Rock
You might also like
(Shit, uh, yeah)
Ever since I was a kid, I been legit (Jit, ooh, nah)
If I was you, I would cut up my wrist (Dumb bit')
XO tatted all over her body, yeah (Yeah)
She just wanna roll and I don't mind it, yeah
Ever since I was a jit, I been legit (Ooh, nah, uh)
You should let her go, she wanna be it (Oh, yeah)
Double-O tatted on her body, yeah
It don't matter what they say, I'm timeless, yeah (Schyeah)

Oh, city on fire when I'm comin' home
Fill up the sky (Yeah), I fill up the Dome
They'll play it one day (Yeah), it's a hell of a show
But it's gonna hurt 'cause we did it first
Feel like Skateboard P, BBC boys on the creep
Feel like it's '03, Neptune drum with a beam (Yeah)
She hippie-flippin' a bean, she wanna fuck with the team
She fell in love with the cream (Yeah), she fell in love with the scene
Ooh, yeah, her man quiet, not a peep (Oh, nah)
Broke his heart, PTSD (Oh, nah)
Hold his chest, let it breathe
Let it breathe, niggas scheme
And I got a priest, he got a cross
Get out of line, send him to God
I shed a tear, pray for a loss, ooh, yeah (Yeah)
Ever since I was a kid, I been legit (Homixide, Homixide, Homixide, oh, oh)
If I was you, I would cut up my wrist (Ah)
XO tatted all over her body, yeah (Body, yeah)
She just wanna roll and I don't mind it, yeah
Ever since I was a jit, I been legit (Yeah, ooh, nah)
You should let her go, she wanna be it (Oh, nah)
Double-O tatted on her body, yeah (Body, yeah)
It don't matter what they say, I'm timeless

Timeless (Oh), timeless, timeless
Timeless, timeless, timeless, we timeless, oh
Timeless, timeless, timeless (Yeah), timeless
Timeless (Yeah), timeless, timeless, we timeless, oh
Oh (Blatt)
Oh (Yuh, lit)46Embed"
13,Hozier,10164888,Too Sweet,https://genius.com/Hozier-too-sweet-lyrics,"118 ContributorsTranslationsEspañolDanskDeutschMagyarالعربيةNorsk (bokmål / riksmål)PortuguêsFrançaisTürkçeToo Sweet Lyrics
It can't be said I'm an early bird
It's 10 o'clock before I say a word
Baby, I can never tell
How do you sleep so well?
You keep tellin' me to live right
To go to bed before the daylight
But then you wake up for the sunrise
You know you don't gotta pretend
Baby, now and then

Don't you just wanna wake up, dark as a lake
Smellin' like a bonfire, lost in a haze?
If you're drunk on life, babe, I think it's great
But while in this world

I think I'll take my whiskey neat
My coffee black and my bed at 3
You're too sweet for me
You're too sweet for me
I take my whiskеy neat
My coffee black and my bed at 3
You're too sweet for mе
You're too sweet for me
See Hozier LiveGet tickets as low as $117You might also like
Ooh, ooh
Ooh, ooh

I aim low
I aim true, and the ground's where I go
I work late where I'm free from the phone
And the job gets done
But you worry some, I know
But who wants to live forever, babe?
You treat your mouth as if it's Heaven's gate
The rest of you like you're the TSA
I wish I could go along
Babe, don't get me wrong

You know you're bright as the morning, as soft as the rain
Pretty as a vine, as sweet as a grape
If you can sit in a barrel, maybe I'll wait
Until that day
I'd rather take my whiskey neat
My coffee black and my bed at 3
You're too sweet for me
You're too sweet for me
I take my whiskey neat
My coffee black and my bed at 3
You're too sweet for me
You're too sweet for me
Woah, woah
Woah, woah
Woah, woah
Woah, woah

I take my whiskey neat
My coffee black and my bed at 3
You're too sweet for me
You're too sweet for me5Embed"
14,Tommy Richman,10317508,MILLION DOLLAR BABY,https://genius.com/Tommy-richman-million-dollar-baby-lyrics,"89 ContributorsTranslationsPortuguêsDeutschEspañolРусскийPolskiNorsk (bokmål / riksmål)MILLION DOLLAR BABY Lyrics
Do it, baby, do what I should think
Do it, do it, baby, do what I could think
Do it, do it, baby, do what I should think
Do it, do it, baby, do what I could think
Do it, do it, do it, baby, do what I should think
Do it, baby, do what I could think
Do it, do it, do it, baby, do what I should think
Do it, do it, baby, do what I could think

I ain't never rep a set, baby (Tsk, tsk)
I ain't do no wrong
I could clean up good for you
Oh, I know right from wrong
'Cause I wanna make it so badly
I'm a million-dollar baby, don't at me
Yeah, oh, hell no (Yeah, yeah)

You rep my city for so damn long (Ah, ah)
But you still don't notice me, my sound next
VA next (Yeah, yeah), I'm at they neck (Yeah, yeah)
I'm running up a check (Yeah, yeah, yeah, yeah)
She a bad lil' mama, she a diva
No matter what happens, he cannot come between us again
I know we're better than friends (Better than friends)
I took her to Queen's Gambit (Yeah, yeah), showed around my friends
Tried to pick some energy up, it don't matter
I know you haven't moved on if you tried (Oh, no)
I don't believe it, baby, I know you lied (Oh, no)
All night long, what you mean I changed?
Haven't stayed the same
I've been losing my mind (Ooh)
I said the city is mine (Ooh)
You might also like
I ain't never rep a set, baby
Ain't do no wrong
I could clean up good for you
Oh, I know right from wrong
'Cause I wanna make it so badly
I'm a million-dollar baby, don't at me
I ain't never rep a set, baby
Ain't do no wrong
I could clean up good for you
Oh, I know right from wrong
'Cause I wanna make it so badly
I'm a million-dollar baby, don't at me (No, no, no)

Hell, hell nah
Yeah, hell, hell no
Hell, hell no
Do it, baby, do what I should think
Do it, do it, baby, do what I could think
Do it, baby, do what I should think
Do it, do it, baby, do what I could think
Hell, hell nah
Yeah, hell, hell nah
Hell, hell nah6Embed"
15,Chappell Roan,8860545,HOT TO GO!,https://genius.com/Chappell-roan-hot-to-go-lyrics,"51 ContributorsTranslationsTürkçeDeutschFrançaisCatalàEspañolPortuguêsItalianoРусскийHOT TO GO! Lyrics
Five, six
Five, six, seven, eight

I could be the one, or your new addiction
It's all in my head, but I want non-fiction
I don't want the world, but I'll take this city
Who can blame a girl? Call me hot, not pretty

Baby, do you like this beat?
I made it so you'd dance with me
It's like a hundred ninety-nine degrees
When you're doing it with me, doing it with me

H-O-T-T-O-G-O
Snap and clap and touch your toes
Raise your hands, now body roll
Dance it out, you're hot to go
H-O-T-T-O-G-O
Snap and clap and touch your toes
Raise your hands, now body roll
H-O-T-T-O-G-O
You might also like
H-O-T-T-O-G-O
You can take me hot to go
H-O-T-T-O-G-O
You can take me hot to go

Well, I woke up alone staring at my cеiling
I try not to care, but it hurts my feelings
You don't have to stare, comе here, get with it
No one's touched me there in a damn hot minute

And baby, don't you like this beat?
I made it so you'd sleep with me
It's like a hundred ninety-nine degrees
When you're doing it with me, doing it with me

H-O-T-T-O-G-O
Snap and clap and touch your toes
Raise your hands, now body roll
Dance it out, you're hot to go
H-O-T-T-O-G-O
Snap and clap and touch your toes
Raise your hands, now body roll
H-O-T-T-O-G-O
H-O-T-T-O-G-O
You can take me hot to go
H-O-T-T-O-G-O
You can take me hot to go

What's it take to get your number?
What's it take to bring you home?
Hurry up, it's time for supper
Order up, I'm hot to go
What's it take to get your number?
Hurry up, it's getting cold
Hurry up, it's time for supper
Order up, I'm hot to go

H-O-T-T-O-G-O
You can take me hot to go (Oh, yeah)
H-O-T-T-O-G-O
You can take me hot to go (Hot to go)
H-O-T-T-O-G-O
You can take me hot to go (Oh, yeah)
H-O-T-T-O-G-O
You can take me hot to go
Whew, it's hot in here
Is anyone else hot?
Woo, you coming home with me?
Okay, it's hot
I'll call the cab7Embed"
16,Morgan Wallen,10507202,Lies Lies Lies,https://genius.com/Morgan-wallen-lies-lies-lies-lyrics,"9 ContributorsTranslationsEspañolLies Lies Lies Lyrics
I don't come down with the Sun
I won't hate myself when the mornin' comes
No thoughts of your body runnin' through my head
No bottle of bourbon beside the bed, 'cause

It wasn't no thing to give you up
I never reach for you in another touch
Don't ever think about you with him
And girl, tonight I won't call again and again
Ain't nothin' but

Lies, lies, lies
Look into my eyes, eyes, eyes
I'm still a fool for you
Nothin' I wouldn't do for you
Lies, lies, lies
Girl, I'm on a downhill dive
Habits and hard heartbreaks are hard to break
So I just tell the same old lies, liеs, lies
Yeah, baby, I can try, try, try

To act like I don't givе a damn, but I do
Bet you're missin' me bad as I miss you
Snowballs to a phone call
Soundin' somethin' stupid
Baby, 'cause the truth is
The ninety proof is tellin' me
You might also like
Lies, lies, lies
Look into my eyes, eyes, eyes
I'm still a fool for you
Nothin' I wouldn't do for you
Lies, lies, lies
Girl, I'm on a downhill dive
Habits and hard heartbreaks are hard to break
So I just tell the same old lies, lies, lyin' to myself
Why, why, why in the hell
Do I keep sayin', ""I can get you back""?
That's about as honest as sayin' that

I don't come down with the Sun
I won't hate myself when the mornin' comes
Them ain't nothin' but

Lies, lies, lies
Look into my eyes, eyes, eyes
I'm still a fool for you
Nothin' I wouldn't do for you
Lies, lies, lies
Girl, I'm on a downhill dive
Habits and hard heartbreaks are hard to break
So I just tell the same old lies, lies, lies
Lies, lies, liesEmbed"
17,Jelly Roll,10462375,I Am Not Okay,https://genius.com/Jelly-roll-i-am-not-okay-lyrics,"12 ContributorsTranslationsEspañolУкраїнськаI Am Not Okay Lyrics
I am not okay
I'm barely gettin' by
I'm losin' track of days
And losin' sleep at night
I am not okay
I'm hangin' on the rails
So if I say I'm fine
Just know I learned to hide it well

I know I can't be the only one
Who's holdin' on for dear life
But God knows, I know
When it's all said and done
I'm not okay
But it's all gonna be alright
It's not okay
But we're all gonna be alright

I woke up today
I almost stayed in bed
Had the devil on my back
And voices in my head
Some days, it ain't all bad
Some days, it all gets worse
Some days, I swear I'm better off
Layin' in that dirt
See Jelly Roll LiveGet tickets as low as $40You might also like
I know I can't be the only one
Who's holdin' on for dear life
But God knows, I know
When it's all said and done
I'm not okay
But it's all gonna be alright
It's not okay
But wе're all gonna be alright
Gonna be alright
Gonna bе alright

I know one day
We'll see the other side
The pain'll wash away
In a holy water tide
And we all gonna be alright

I know I can't be the only one
Who's holdin' on for dear life
But God knows, I know
When it's all said and done
I'm not okay
But it's all gonna be alright
It's not okay
But we're all gonna be alright
I'm not okay
But it's all gonna be alrightEmbed"
18,Marshmello & Kane Brown,10344535,Miles On It,https://genius.com/Marshmello-and-kane-brown-miles-on-it-lyrics,"14 ContributorsMiles On It Lyrics
New truck, big lift
Old roads, we've been
Tearin' up since way back when
But these wheels are innocent
New hitch, new seats, no history
And you just can't fake that
So, let's change that

Girl, let's go put some miles on it
Back of the Chevy with the engine runnin'
Just you and me in a truck bed wide like a California King
We could break it in if you know what I mean
Put some miles on it
Back of the Chevy with the engine runnin'
Just you and me in a truck bed wide like a California King
Wе could break it in if you know what I mean
Put some milеs on it
We could break it in if you know what I mean

All night, no brakes
All tail, no gate
Ain't gotta try too hard
My baby's push to start
All torque, full speed
Off-road, on me
Zero to a hundred fast
My foot ain't touch the gas
I said, ""Hey, baby, slow it down, let's make it last""
You said, ""Where's the fun in that?""
You might also like
Yeah, let's go, put some miles on it
Back of the Chevy with the engine runnin'
Just you and me in a truck bed wide like a California King
We could break it in if you know what I mean
Put some miles on it
We could break it in if you know what I mean
Put some miles on it
We could break it in if you know what I mean

Mile after mile after mile after mile
Turn up the night like that radio dial
Shoulder to shoulder where nobody knows
Know where we're goin', we ain't goin' home

We're puttin' miles on it
Back of the Chevy with the engine runnin'
Just you and me in a truck bed wide like a California King
We could break it in if you know what I mean
Put some miles on it
Back of the Chevy with the engine runnin'
Just you and me in a truck bed wide like a California King
We could break it in if you know what I mean
Put some miles on it
We could break it in if you know what I mean
Put some miles on it
We could break it in if you know what I mean
Put some miles on itEmbed"
19,Luke Combs,10373898,Ain’t No Love in Oklahoma,https://genius.com/Luke-combs-aint-no-love-in-oklahoma-lyrics,"22 ContributorsAin’t No Love in Oklahoma Lyrics
I keep chasing that same old devil
Down the same old dead-end highway
Riding that storm running through my veins
Like a shot down tailspun airplane
Scared of nothing and I'm scared to death
I can't breathe and I catch my breath
But I keep chasing that same old devil
Down the same old dead-end highway

Ain't no love in Oklahoma
Just the whistle of a long black train
You'll know when it's coming for ya
Riding in on the wind and rain

I got saved in the same Red River
The same Red River tryna drown me
It ain't knocking me down, I'm standing my ground
With the whole world falling all around me
I keep running, but I'm standing still
Pray for peace, but I need thе thrill
So I keep chasing that same old devil
Down the samе old dead-end highway
See Luke Combs LiveGet tickets as low as $57You might also like
Ain't no love in Oklahoma
Just the whistle of a long black train
You'll know when it's coming for ya
Riding in on the wind and rain

Ain't no love in Oklahoma
Just the whistle of a long black train
You'll know when it's coming for ya
Riding in on the wind and rain
Ain't no love in Oklahoma
Just the whistle of a long black train
You'll know when it's coming for ya
Riding in on the wind and rainEmbed"
20,Morgan Wallen,8779729,Cowgirls,https://genius.com/Morgan-wallen-cowgirls-lyrics,"12 ContributorsCowgirls Lyrics
She'll set the field on fire just cuttin' across a pasture
She'll have you fallin' for it all and then leave right after
And she got a cold heart but she got a warm smile
Cut from the same cloth, she kinda buck wild
Little bit angel, whole lotta outlaw
She's trouble but I'll tell you right now, y'all

Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on thеm giddy-up reins
Hole in your heart with somе good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls

I hate that I love the way them kisses taste like whiskey
How they wake up, take on off, and not even miss me
Leave this heart broken, holdin' that smokin' gun
I guess that's just the way them wild horses run
Let 'em run
You might also like
Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on them giddy-up reins
Hole in your heart with some good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls

Come on, cowgirls
Don't you wanna take me away?
Lay me on down, girl
With the wild kind of lovin' you make
For God's sake

Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on them giddy-up reins
Hole in your heart with some good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls
Long live cowgirls
Yeah, long live cowgirlsEmbed"
21,Sabrina Carpenter,10628617,Bed Chem,https://genius.com/Sabrina-carpenter-bed-chem-lyrics,"92 ContributorsTranslationsEspañolPortuguêsСрпскиTiếng ViệtPolskiFrançaisItalianoМакедонскиDeutsch日本語Ελληνικά中文CatalàTürkçeБеларускаяУкраїнськаРусскийBed Chem Lyrics
I was in a sheer dress the day that we met
We were both in a rush, we talked for a sec
Your friend hit me up so we could connect
And what are the odds? You send me a text
And now the next thing I know, I'm like
Manifest that you're oversized
I digress, got me scrollin' like
Out of breath, got me goin' like

Ooh (Ah)
Who's the cute boy with the white jacket and the thick accent? Like
Ooh (Ah)
Maybe it's all in my head

But I bеt we'd have really good bеd chem
How you pick me up, pull 'em down, turn me 'round
Oh, it just makes sense
How you talk so sweet when you're doin' bad things
That's bed (Bed) chem (Chem)
How you're lookin' at me, yeah, I know what that means
And I'm obsessed
Are you free next week?
I bet we'd have really good
See Sabrina Carpenter LiveGet tickets as low as $105You might also like
Come right on me, I mean camaraderie
Said you're not in my time zone, but you wanna be
Where art thou? Why not uponeth me?
See it in my mind, let's fulfill the prophecy

Ooh (Ah)
Who's the cute guy with the wide, blue eyes and the big bad mm? Like
Ooh (Ah)
I know I sound a bit redundant

But I bet we'd have really good bed chem
How you pick me up, pull 'em down, turn me 'round
Oh, it just makes sense (Oh, it just makes sense)
How you talk so sweet when you're doin' bad things (Bad)
That's bed chem (Oh, that's bed chem)
How you're lookin' at me, yeah, I know what that means
And I'm obsessed (So obsessed)
Are you free next week?
I bet we'd have really good (Bed chem)

And I bet we'd both arrive at the same time (Bed chem)
And I bet the thermostat's set at six-nine (Bed-bed ch-chem)
And I bet it's even better than in my head (My)
How you pick me up, pull 'em down, turn me 'round (Ooh)
Oh, it just makes sense (Oh, it just makes sense)
How you talk so sweet when you're doin' bad things
That's bed chem (Oh, that's bed chem)
How you're lookin' at me, yeah, I know what that means
And I'm obsessed (So obsessed)
Are you free next week? (Are you free next week?)
I bet we'd have really good

Ha (Make me go), ha
No-no-no
Ha (Make me go), ha
No-no-no, no, oh no, oh
Ha (Make me go), ha (Yeah, yeah)
No-no-no, oh
Ha (Make me go), ha
Ooh, oh, baby
(A little fade-out?)13Embed"
22,Dasha,9860744,Austin (Boots Stop Workin’),https://genius.com/Dasha-austin-boots-stop-workin-lyrics,"37 ContributorsTranslationsNorsk (bokmål / riksmål)EspañolDeutschAustin (Boots Stop Workin’) Lyrics
We had a plan, move out of this town, baby
West to the sand, it's all we talked about lately
I'd pack the car, bring your guitar and Jane for smokin'
First thing at dawn, you'd queue the songs and we'd get goin'
But you weren't home, waited on the porch for ya
Sat there alone, all throughout the morn' 'til I
Got a hunch down in my gut and snuck around the back
Empty cans and I'll be damned, your shit was never packed

Did your boots stop workin'? Did your truck break down? (Truck break down)
Did you burn through money? Did your ex find out? (Ex find out)
Where there's a will, then there's a way, and I'm damn sure you lost it
Didn't even say goodbye, just wish I knew what caused it
Was the whiskey flowin'? Were you in a fight? (In a fight)
Did the nerves come get you? What's your alibi? (Alibi)
I made my way back to LA, and that's where you'll be forgotten
In forty years, you'll still be here, drunk washed up in Austin

Hell of a bluff, you had me believin'
How many months did you plan on leavin'?
What happened? Bad habits?
Did you go back? Go batshit?
I loved you, how tragic, oh-oh
You might also like
Did your boots stop workin'? Did your truck break down? (Truck break down)
Did you burn through money? Did your ex find out? (Ex find out)
Where there's a will, then there's a way, and I'm damn sure you lost it
Didn't even say goodbye, just wish I knew what caused it
Was the whiskey flowin'? Were you in a fight? (In a fight)
Did the nerves come get you? What's your alibi? (Alibi)
I made my way back to LA, and that's where you'll be forgotten
In forty years, you'll still be here, drunk washed up in Austin

(Did your truck break down? Did your ex find out?)Embed"
